date,bank,tipo,buy,sell
2025-09-07,Scotiabank,Dólar (US) Canales Digitales*,61.4,64.05
2025-09-07,Scotiabank,Dólar (US) Sucursales,61.3,64.15
2025-09-07,Banreservas,,62,64
2025-09-07,Banco Popular,,61.1,64.1
2025-09-07,BHD,,61.3,64.1
2025-09-07,Banco Caribe,,63.05,64.05
2025-09-07,BDI,,63.05,64.05
2025-09-07,Vimenca,,63,64.05
2025-09-07,BLH,,62.9,64.1
2025-09-07,Banesco,,61.2,64.1
2025-09-07,Ademi,,62.7,63.849999999999994
2025-09-07,Quezada,,63.75,64.25
2025-09-07,Lafise,,62.05,64.05
2025-09-07,Promerica,,62.4,64.05
2025-09-07,Santa Cruz,,63.05,64.05
