date,bank,tipo,buy,sell
2025-09-13,Scotiabank,Dólar (US) Canales Digitales*,61.05,63.6
2025-09-13,Scotiabank,Dólar (US) Sucursales,61,63.7
2025-09-13,Banreservas,,61.7,63.7
2025-09-13,Banco Popular,,60.9,63.7
2025-09-13,BHD,,60.949999999999996,63.75
2025-09-13,Banco Caribe,,61.7,63.7
2025-09-13,BDI,,61.75,63.75
2025-09-13,Vimenca,,61.25,63.75
2025-09-13,BLH,,61.2,63.7
2025-09-13,Banesco,,61.1,63.75
2025-09-13,Ademi,,62.25,63.75
2025-09-13,Quezada,,61.75,62.949999999999996
2025-09-13,Lafise,,61.75,63.75
2025-09-13,Promerica,,61.949999999999996,63.75
2025-09-13,Santa Cruz,,62,63.75
