date,bank,tipo,buy,sell
2025-10-17,Scotiabank,Dólar (US) Canales Digitales*,62,63.9
2025-10-17,Scotiabank,Dólar (US) Sucursales,61.95,63.95
2025-10-17,Banreservas,,61.9,63.9
2025-10-17,BHD,,61.9,63.949999999999996
2025-10-17,Banco Caribe,,62.8,63.8
2025-10-17,BDI,,62.7,63.949999999999996
2025-10-17,Vimenca,,62.75,63.949999999999996
2025-10-17,BLH,,,
2025-10-17,Banesco,,61.949999999999996,63.949999999999996
2025-10-17,Ademi,,62.7,63.949999999999996
2025-10-17,Quezada,,63.05,64.05
2025-10-17,Lafise,,61.95,63.95
2025-10-17,Promerica,,61.949999999999996,63.949999999999996
2025-10-17,Santa Cruz,,62.75,63.949999999999996
