date,bank,tipo,buy,sell
2025-12-04,Scotiabank,Dólar (US) Canales Digitales*,62.25,64.65
2025-12-04,Scotiabank,Dólar (US) Sucursales,62.25,64.65
2025-12-04,Banreservas,,62.6,64.6
2025-12-04,BHD,,62.449999999999996,64.64999999999999
2025-12-04,Banco Caribe,,63.6,64.6
2025-12-04,BDI,,63.5,64.6
2025-12-04,Vimenca,,63.5,64.64999999999999
2025-12-04,BLH,,,
2025-12-04,Banesco,,62.4,64.64999999999999
2025-12-04,Ademi,,63,64.5
2025-12-04,Quezada,,63.5,64.95
2025-12-04,Lafise,,62.5,64.65
2025-12-04,Promerica,,62.55,64.64999999999999
2025-12-04,Santa Cruz,,63.4,64.64999999999999
