date,bank,tipo,buy,sell
2025-07-04,Scotiabank,Dólar (US) Sucursales,57.9,60.7
2025-07-04,Scotiabank,Dólar (US) Canales Digitales*,58,60.6
2025-07-04,Banreservas,,58.65,60.5
2025-07-04,Banco Popular,,57.6,60.6
2025-07-04,BHD,,57.8,60.6
2025-07-04,Banco Caribe,,59.5,60.55
2025-07-04,BDI,,59.1,60.6
2025-07-04,Vimenca,,59.25,60.6
2025-07-04,BLH,,58.6,60.6
2025-07-04,Banesco,,58.4,60.6
2025-07-04,Ademi,,58.65,60.5
2025-07-04,Quezada,,59.9,60.5
2025-07-04,Lafise,,58.6,60.6
2025-07-04,Promerica,,58.349999999999994,60.6
2025-07-04,Santa Cruz,,59.5,60.6
