date,bank,tipo,buy,sell
2025-04-23,Scotiabank,Dólar (USD) Sucursales,58.4,61.25
2025-04-23,Scotiabank,Dólar (USD) Canales Digitales*,58.7,61
2025-04-23,Banreservas,,58.9,60.75
2025-04-23,Banco Popular,,58.6,61
2025-04-23,BHD,,58.7,60.849999999999994
2025-04-23,Santa Cruz,,58.75,60.849999999999994
2025-04-23,Banco Caribe,,58.75,60.75
2025-04-23,BDI,,58.6,60.65
2025-04-23,Vimenca,,58.75,60.75
2025-04-23,BLH,,58.3,60.6
2025-04-23,Promerica,,58.75,60.75
2025-04-23,Banesco,,58.849999999999994,61
2025-04-23,Lafise,,58.65,61
2025-04-23,Ademi,,58.8,60.7
2025-04-23,Quezada,,58.5,59.75
