date,bank,tipo,buy,sell
2025-03-31,Scotiabank,Dólar (USD) Sucursales,61.55,63.5
2025-03-31,Scotiabank,Dólar (USD) Canales Digitales*,61.7,63.45
2025-03-31,Banco Popular,,61.5,63.45
2025-03-31,BHD,,61.65,63.449999999999996
2025-03-31,Santa Cruz,,62.5,63.5
2025-03-31,Banco Caribe,,62.449999999999996,63.449999999999996
2025-03-31,BDI,,62.3,63.449999999999996
2025-03-31,Vimenca,,62.4,63.449999999999996
2025-03-31,BLH,,62.3,63.5
2025-03-31,Promerica,,62,63.449999999999996
2025-03-31,Banesco,,61.6,63.449999999999996
2025-03-31,Lafise,,61.95,63.45
2025-03-31,Ademi,,62.4,63.449999999999996
2025-03-31,Quezada,,62.9,63.6
