date,bank,tipo,buy,sell
2025-10-09,Scotiabank,Dólar (US) Canales Digitales*,61.25,63.15
2025-10-09,Scotiabank,Dólar (US) Sucursales,61.2,63.2
2025-10-09,Banreservas,,61.15,63.15
2025-10-09,BHD,,61.2,63.2
2025-10-09,Banco Caribe,,62.15,63.15
2025-10-09,BDI,,62.1,63.2
2025-10-09,Vimenca,,61.949999999999996,63.2
2025-10-09,BLH,,,
2025-10-09,Banesco,,61,63.2
2025-10-09,Ademi,,61.9,63.2
2025-10-09,Quezada,,62.7,63.55
2025-10-09,Lafise,,61.2,63.2
2025-10-09,Promerica,,61.2,63.2
2025-10-09,Santa Cruz,,62,63.2
