date,bank,tipo,buy,sell
2025-06-22,Scotiabank,Dólar (US) Sucursales,57.7,60.5
2025-06-22,Scotiabank,Dólar (US) Canales Digitales*,57.8,60.4
2025-06-22,Banreservas,,58.4,60.25
2025-06-22,Banco Popular,,57.5,60.5
2025-06-22,BHD,,57.75,60.5
2025-06-22,Banco Caribe,,58.4,60.25
2025-06-22,Vimenca,,0,0
2025-06-22,BLH,,58.2,60.4
2025-06-22,Banesco,,58.4,60.5
2025-06-22,Ademi,,58.65,60.5
2025-06-22,Quezada,,59.2,59.949999999999996
2025-06-22,Lafise,,58.15,60.5
2025-06-22,Promerica,,58.25,60.5
2025-06-22,Santa Cruz,,59,60.5
