date,bank,tipo,buy,sell
2025-11-04,Scotiabank,Dólar (US) Canales Digitales*,62.5,64.6
2025-11-04,Scotiabank,Dólar (US) Sucursales,62.4,64.6
2025-11-04,Banreservas,,62.5,64.5
2025-11-04,BHD,,62.55,64.6
2025-11-04,Banco Caribe,,63.449999999999996,64.45
2025-11-04,BDI,,63.5,64.6
2025-11-04,Vimenca,,63.4,64.6
2025-11-04,BLH,,,
2025-11-04,Banesco,,62.7,64.6
2025-11-04,Ademi,,63.6,64.6
2025-11-04,Quezada,,63.9,64.7
2025-11-04,Lafise,,62.6,64.6
2025-11-04,Promerica,,62.6,64.6
2025-11-04,Santa Cruz,,63.4,64.6
