date,bank,tipo,buy,sell
2025-05-07,Scotiabank,Dólar (US) Sucursales,57.9,60.85
2025-05-07,Scotiabank,Dólar (US) Canales Digitales*,58.1,60.6
2025-05-07,Banreservas,,58.4,60.25
2025-05-07,Banco Popular,,58.1,60.6
2025-05-07,BHD,,58.1,60.25
2025-05-07,Santa Cruz,,58.25,60.25
2025-05-07,Banco Caribe,,58.4,60.25
2025-05-07,BDI,,58.3,60.2
2025-05-07,Vimenca,,58.3,60.3
2025-05-07,BLH,,58.1,60.3
2025-05-07,Promerica,,58.25,60.5
2025-05-07,Banesco,,58.4,60.5
2025-05-07,Lafise,,58.25,60.6
2025-05-07,Ademi,,58.4,60.5
2025-05-07,Quezada,,58.4,59.2
