date,bank,tipo,buy,sell
2025-09-19,Scotiabank,Dólar (US) Canales Digitales*,60.65,63.4
2025-09-19,Scotiabank,Dólar (US) Sucursales,60.55,63.5
2025-09-19,Banreservas,,61.4,63.4
2025-09-19,Banco Popular,,60.55,63.4
2025-09-19,BHD,,60.6,63.4
2025-09-19,Banco Caribe,,61.4,62.9
2025-09-19,BDI,,61.2,63.2
2025-09-19,Vimenca,,61,63.3
2025-09-19,BLH,,60.6,63.2
2025-09-19,Banesco,,60.9,63.4
2025-09-19,Ademi,,60.9,63.3
2025-09-19,Quezada,,61.6,62.7
2025-09-19,Lafise,,61.4,63.4
2025-09-19,Promerica,,61,63.4
2025-09-19,Santa Cruz,,61.25,63.4
