date,bank,tipo,buy,sell
2025-03-28,Scotiabank,Dólar (USD) Sucursales,61.55,63.5
2025-03-28,Scotiabank,Dólar (USD) Canales Digitales*,61.7,63.45
2025-03-28,Banreservas,,61.849999999999994,63.349999999999994
2025-03-28,Banco Popular,,61.5,63.45
2025-03-28,BHD,,61.65,63.449999999999996
2025-03-28,Santa Cruz,,62.5,63.5
2025-03-28,Banco Caribe,,62.449999999999996,63.449999999999996
2025-03-28,BDI,,62.6,63.5
2025-03-28,Vimenca,,62.4,63.449999999999996
2025-03-28,BLH,,62.3,63.5
2025-03-28,Promerica,,62,63.449999999999996
2025-03-28,Banesco,,61.6,63.449999999999996
2025-03-28,Lafise,,61.95,63.45
2025-03-28,Ademi,,62.4,63.449999999999996
2025-03-28,Quezada,,63,63.6
