date,bank,tipo,buy,sell
2025-10-07,Scotiabank,Dólar (US) Canales Digitales*,61.15,63.05
2025-10-07,Scotiabank,Dólar (US) Sucursales,61.1,63.1
2025-10-07,Banreservas,,61.15,63.15
2025-10-07,BHD,,61.2,63.2
2025-10-07,Banco Caribe,,61.849999999999994,62.849999999999994
2025-10-07,BDI,,62.1,63.2
2025-10-07,Vimenca,,61.949999999999996,63.2
2025-10-07,BLH,,,
2025-10-07,Banesco,,61,63.2
2025-10-07,Ademi,,61.9,63.2
2025-10-07,Quezada,,62.3,63.449999999999996
2025-10-07,Lafise,,61.2,63.2
2025-10-07,Promerica,,61.2,63.2
2025-10-07,Santa Cruz,,61.849999999999994,63.05
