date,time,entidad,compra,venta
2025-02-05,2025-02-05T13:23:10Z,Agente de Cambio La Nacional,61.5,
2025-02-05,2025-02-05T13:23:10Z,Asociación Peravia de Ahorros y Préstamos,60.9,61.949999999999996
2025-02-05,2025-02-05T13:23:10Z,Banreservas,60.5,62
2025-02-05,2025-02-05T13:23:10Z,Alaver,60.949999999999996,62
2025-02-05,2025-02-05T13:23:10Z,Motor Crédito,61,62
2025-02-05,2025-02-05T13:23:10Z,Gamelin,61.5,62.05
2025-02-05,2025-02-05T13:23:10Z,Banco Lafise,60.55,62.05
2025-02-05,2025-02-05T13:23:10Z,Scotiabank Cambio online,60.3,62.05
2025-02-05,2025-02-05T13:23:10Z,Asociación La Nacional de Ahorros y Préstamos,61,62.05
2025-02-05,2025-02-05T13:23:10Z,Banco Caribe,61.05,62.05
2025-02-05,2025-02-05T13:23:10Z,Girosol,61.4,62.1
2025-02-05,2025-02-05T13:23:10Z,Asociación Cibao de Ahorros y Préstamos,61.05,62.1
2025-02-05,2025-02-05T13:23:10Z,Scotiabank,60.15,62.1
2025-02-05,2025-02-05T13:23:10Z,Banesco,60.25,62.1
2025-02-05,2025-02-05T13:23:10Z,Bonanza Banco,61.3,62.1
2025-02-05,2025-02-05T13:23:10Z,Banco Popular,60.349999999999994,62.1
2025-02-05,2025-02-05T13:23:10Z,Asociación Popular de Ahorros y Préstamos,60.25,62.1
2025-02-05,2025-02-05T13:23:10Z,Cambio Extranjero,61.3,62.24
2025-02-05,2025-02-05T13:23:10Z,Moneycorps,61.949999999999996,62.339999999999996
2025-02-05,2025-02-05T13:23:10Z,Panora Exchange,61.949999999999996,62.349999999999994
2025-02-05,2025-02-05T13:23:10Z,RM,61.949999999999996,62.349999999999994
2025-02-05,2025-02-05T13:23:10Z,Taveras,61.949999999999996,62.349999999999994
2025-02-05,2025-02-05T13:23:10Z,Capla,61.9,62.4
2025-02-05,2025-02-05T13:23:10Z,SCT,61.8,62.4
