date,time,entidad,compra,venta
2025-02-26,2025-02-26T13:25:00Z,Capla,62.3,
2025-02-26,2025-02-26T13:25:00Z,Agente de Cambio La Nacional,62,
2025-02-26,2025-02-26T13:25:00Z,Asociación Peravia de Ahorros y Préstamos,61.2,62.25
2025-02-26,2025-02-26T13:25:00Z,Scotiabank Cambio online,60.6,62.349999999999994
2025-02-26,2025-02-26T13:25:00Z,Alaver,61.349999999999994,62.349999999999994
2025-02-26,2025-02-26T13:25:00Z,Banco Lafise,60.849999999999994,62.349999999999994
2025-02-26,2025-02-26T13:25:00Z,Banesco,60.449999999999996,62.349999999999994
2025-02-26,2025-02-26T13:25:00Z,Banco Popular,60.6,62.349999999999994
2025-02-26,2025-02-26T13:25:00Z,Asociación Popular de Ahorros y Préstamos,60.6,62.349999999999994
2025-02-26,2025-02-26T13:25:00Z,Girosol,62,62.4
2025-02-26,2025-02-26T13:25:00Z,Asociación Cibao de Ahorros y Préstamos,61.4,62.4
2025-02-26,2025-02-26T13:25:00Z,Scotiabank,60.449999999999996,62.4
2025-02-26,2025-02-26T13:25:00Z,Asociación La Nacional de Ahorros y Préstamos,61.4,62.4
2025-02-26,2025-02-26T13:25:00Z,Motor Crédito,61.4,62.4
2025-02-26,2025-02-26T13:25:00Z,Bonanza Banco,61.25,62.5
2025-02-26,2025-02-26T13:25:00Z,Gamelin,62,62.6
2025-02-26,2025-02-26T13:25:00Z,Taveras,62.3,62.7
2025-02-26,2025-02-26T13:25:00Z,Panora Exchange,62.349999999999994,62.75
2025-02-26,2025-02-26T13:25:00Z,RM,62.349999999999994,62.75
2025-02-26,2025-02-26T13:25:00Z,Cambio Extranjero,62,62.75
2025-02-26,2025-02-26T13:25:00Z,Moneycorps,62.349999999999994,62.8
2025-02-26,2025-02-26T13:25:00Z,SCT,62.2,62.9
